일자,현재가
2020/10/08,"2,393.80"
2020/10/09,"2,454.00"
2020/10/12,"2,416.40"
2020/10/13,"2,335.10"
2020/10/14,"2,357.10"
2020/10/15,"2,357.90"
2020/10/16,"2,333.10"
2020/10/19,"2,348.30"
2020/10/20,"2,408.50"
2020/10/21,"2,419.80"
2020/10/22,"2,392.80"
2020/10/23,"2,395.60"
2020/10/26,"2,366.10"
2020/10/27,"2,350.40"
2020/10/28,"2,247.10"
2020/10/29,"2,191.40"
2020/10/30,"2,210.30"
2020/11/02,"2,214.30"
2020/11/03,"2,292.40"
2020/11/04,"2,302.30"
2020/11/05,"2,378.30"
2020/11/06,"2,495.20"
2020/11/09,"2,494.60"
2020/11/10,"2,467.20"
2020/11/11,"2,312.90"
2020/11/12,"2,338.40"
2020/11/13,"2,326.30"
2020/11/16,"2,342.20"
2020/11/17,"2,323.60"
2020/11/18,"2,354.00"
2020/11/19,"2,319.80"
2020/11/20,"2,323.30"
2020/11/23,"2,353.80"
2020/11/24,"2,352.20"
2020/11/25,"2,342.60"
2020/11/27,"2,424.40"
2020/11/30,"2,392.80"
2020/12/01,"2,417.30"
2020/12/02,"2,397.40"
2020/12/03,"2,302.10"
2020/12/04,"2,345.80"
2020/12/07,"2,339.90"
2020/12/08,"2,316.70"
2020/12/09,"2,280.30"
2020/12/10,"2,325.00"
2020/12/11,"2,322.10"
2020/12/14,"2,307.90"
2020/12/15,"2,314.20"
2020/12/16,"2,338.70"
2020/12/17,"2,338.00"
2020/12/18,"2,360.90"
2020/12/21,"2,304.40"
2020/12/22,"2,311.10"
2020/12/23,"2,326.30"
2020/12/24,"2,333.10"
2020/12/28,"2,346.50"
2020/12/29,"2,339.00"
2020/12/30,"2,373.10"
2020/12/31,"2,448.50"
2021/01/04,"2,385.90"
2021/01/05,"2,488.10"
2021/01/06,"2,442.80"
2021/01/07,"2,426.30"
2021/01/08,"2,359.70"
2021/01/11,"2,373.50"
2021/01/12,"2,370.90"
2021/01/13,"2,391.80"
2021/01/14,"2,418.00"
2021/01/15,"2,389.80"
2021/01/19,"2,359.70"
2021/01/20,"2,401.90"
2021/01/21,"2,373.80"
2021/01/22,"2,363.90"
2021/01/25,"2,345.60"
2021/01/26,"2,323.70"
2021/01/27,"2,309.20"
2021/01/28,"2,321.00"
2021/01/29,"2,207.10"
2021/02/01,"2,240.40"
2021/02/02,"2,226.40"
2021/02/03,"2,275.30"
2021/02/04,"2,279.40"
2021/02/05,"2,325.00"
2021/02/08,"2,335.40"
2021/02/09,"2,319.30"
2021/02/10,"2,351.20"
2021/02/11,"2,345.70"
2021/02/12,"2,381.30"
2021/02/16,"2,386.90"
2021/02/17,"2,368.40"
2021/02/18,"2,348.80"
2021/02/19,"2,369.20"
2021/02/22,"2,392.10"
2021/02/23,"2,335.10"
2021/02/24,"2,422.10"
2021/02/25,"2,407.30"
2021/02/26,"2,310.10"
2021/03/01,"2,344.60"
2021/03/02,"2,365.20"
2021/03/03,"2,350.90"
2021/03/04,"2,339.10"
2021/03/05,"2,325.70"
